Date,Open,High,Low,Close,Volume,Adj Close
1996-10-03 00:00:00,111.48,111.48,111.48,111.48,1000000,111.48
1996-10-04 00:00:00,111.63,111.63,111.63,111.63,1000000,111.63
1996-10-07 00:00:00,111.27,111.27,111.27,111.27,1000000,111.27
1996-10-08 00:00:00,111.31,111.31,111.31,111.31,1000000,111.31
1996-10-09 00:00:00,111.47,111.47,111.47,111.47,1000000,111.47
1996-10-10 00:00:00,111.28,111.28,111.28,111.28,1000000,111.28
1996-10-11 00:00:00,111.66,111.66,111.66,111.66,1000000,111.66
1996-10-15 00:00:00,112.28,112.28,112.28,112.28,1000000,112.28
1996-10-16 00:00:00,112.14,112.14,112.14,112.14,1000000,112.14
1996-10-17 00:00:00,112.22,112.22,112.22,112.22,1000000,112.22
1996-10-18 00:00:00,112.54,112.54,112.54,112.54,1000000,112.54
1996-10-21 00:00:00,112.76,112.76,112.76,112.76,1000000,112.76
1996-10-22 00:00:00,112.86,112.86,112.86,112.86,1000000,112.86
1996-10-23 00:00:00,112.97,112.97,112.97,112.97,1000000,112.97
1996-10-24 00:00:00,112.85,112.85,112.85,112.85,1000000,112.85
1996-10-25 00:00:00,113.33,113.33,113.33,113.33,1000000,113.33
1996-10-28 00:00:00,114.12,114.12,114.12,114.12,1000000,114.12
1996-10-29 00:00:00,114.11,114.11,114.11,114.11,1000000,114.11
1996-10-30 00:00:00,113.97,113.97,113.97,113.97,1000000,113.97
1996-10-31 00:00:00,113.79,113.79,113.79,113.79,1000000,113.79
1996-11-01 00:00:00,113.28,113.28,113.28,113.28,1000000,113.28
1996-11-04 00:00:00,113.97,113.97,113.97,113.97,1000000,113.97
1996-11-05 00:00:00,114.22,114.22,114.22,114.22,1000000,114.22
1996-11-06 00:00:00,113.98,113.98,113.98,113.98,1000000,113.98
1996-11-07 00:00:00,111.54,111.54,111.54,111.54,1000000,111.54
1996-11-08 00:00:00,111.63,111.63,111.63,111.63,1000000,111.63
1996-11-12 00:00:00,111.5,111.5,111.5,111.5,1000000,111.5
1996-11-13 00:00:00,111.41,111.41,111.41,111.41,1000000,111.41
1996-11-14 00:00:00,111.29,111.29,111.29,111.29,1000000,111.29
1996-11-15 00:00:00,111.3,111.3,111.3,111.3,1000000,111.3
1996-11-18 00:00:00,111.31,111.31,111.31,111.31,1000000,111.31
1996-11-19 00:00:00,111.55,111.55,111.55,111.55,1000000,111.55
1996-11-20 00:00:00,111.25,111.25,111.25,111.25,1000000,111.25
1996-11-21 00:00:00,111.42,111.42,111.42,111.42,1000000,111.42
1996-11-22 00:00:00,111.41,111.41,111.41,111.41,1000000,111.41
1996-11-25 00:00:00,112.69,112.69,112.69,112.69,1000000,112.69
1996-11-26 00:00:00,112.66,112.66,112.66,112.66,1000000,112.66
1996-11-27 00:00:00,113.33,113.33,113.33,113.33,1000000,113.33
1996-11-29 00:00:00,113.88,113.88,113.88,113.88,1000000,113.88
1996-12-02 00:00:00,113.8,113.8,113.8,113.8,1000000,113.8
1996-12-03 00:00:00,113.59,113.59,113.59,113.59,1000000,113.59
1996-12-04 00:00:00,113.13,113.13,113.13,113.13,1000000,113.13
1996-12-05 00:00:00,112.35,112.35,112.35,112.35,1000000,112.35
1996-12-06 00:00:00,112.84,112.84,112.84,112.84,1000000,112.84
1996-12-09 00:00:00,113.27,113.27,113.27,113.27,1000000,113.27
1996-12-10 00:00:00,113.28,113.28,113.28,113.28,1000000,113.28
1996-12-11 00:00:00,112.9,112.9,112.9,112.9,1000000,112.9
1996-12-12 00:00:00,113.55,113.55,113.55,113.55,1000000,113.55
1996-12-13 00:00:00,113.8,113.8,113.8,113.8,1000000,113.8
1996-12-16 00:00:00,114.24,114.24,114.24,114.24,1000000,114.24
1996-12-17 00:00:00,113.63,113.63,113.63,113.63,1000000,113.63
1996-12-18 00:00:00,113.65,113.65,113.65,113.65,1000000,113.65
1996-12-19 00:00:00,114.0,114.0,114.0,114.0,1000000,114.0
1996-12-20 00:00:00,114.25,114.25,114.25,114.25,1000000,114.25
1996-12-23 00:00:00,114.12,114.12,114.12,114.12,1000000,114.12
1996-12-24 00:00:00,114.5,114.5,114.5,114.5,1000000,114.5
1996-12-26 00:00:00,114.92,114.92,114.92,114.92,1000000,114.92
1996-12-27 00:00:00,116.13,116.13,116.13,116.13,1000000,116.13
1996-12-30 00:00:00,115.88,115.88,115.88,115.88,1000000,115.88
1996-12-31 00:00:00,115.77,115.77,115.77,115.77,1000000,115.77
1997-01-02 00:00:00,115.49,115.49,115.49,115.49,1000000,115.49
1997-01-03 00:00:00,116.33,116.33,116.33,116.33,1000000,116.33
1997-01-06 00:00:00,115.8,115.8,115.8,115.8,1000000,115.8
1997-01-07 00:00:00,115.34,115.34,115.34,115.34,1000000,115.34
1997-01-08 00:00:00,115.86,115.86,115.86,115.86,1000000,115.86
1997-01-09 00:00:00,116.19,116.19,116.19,116.19,1000000,116.19
1997-01-10 00:00:00,116.1,116.1,116.1,116.1,1000000,116.1
1997-01-13 00:00:00,116.41,116.41,116.41,116.41,1000000,116.41
1997-01-14 00:00:00,116.9,116.9,116.9,116.9,1000000,116.9
1997-01-15 00:00:00,117.24,117.24,117.24,117.24,1000000,117.24
1997-01-16 00:00:00,116.54,116.54,116.54,116.54,1000000,116.54
1997-01-17 00:00:00,117.11,117.11,117.11,117.11,1000000,117.11
1997-01-21 00:00:00,117.8,117.8,117.8,117.8,1000000,117.8
1997-01-22 00:00:00,118.92,118.92,118.92,118.92,1000000,118.92
1997-01-23 00:00:00,119.65,119.65,119.65,119.65,1000000,119.65
1997-01-24 00:00:00,119.06,119.06,119.06,119.06,1000000,119.06
1997-01-27 00:00:00,119.45,119.45,119.45,119.45,1000000,119.45
1997-01-28 00:00:00,121.19,121.19,121.19,121.19,1000000,121.19
1997-01-29 00:00:00,121.98,121.98,121.98,121.98,1000000,121.98
1997-01-30 00:00:00,121.55,121.55,121.55,121.55,1000000,121.55
1997-01-31 00:00:00,121.25,121.25,121.25,121.25,1000000,121.25
1997-02-03 00:00:00,121.68,121.68,121.68,121.68,1000000,121.68
1997-02-04 00:00:00,122.34,122.34,122.34,122.34,1000000,122.34
1997-02-05 00:00:00,123.59,123.59,123.59,123.59,1000000,123.59
1997-02-06 00:00:00,123.82,123.82,123.82,123.82,1000000,123.82
1997-02-07 00:00:00,124.54,124.54,124.54,124.54,1000000,124.54
1997-02-10 00:00:00,122.74,122.74,122.74,122.74,1000000,122.74
1997-02-11 00:00:00,123.17,123.17,123.17,123.17,1000000,123.17
1997-02-12 00:00:00,124.02,124.02,124.02,124.02,1000000,124.02
1997-02-13 00:00:00,124.35,124.35,124.35,124.35,1000000,124.35
1997-02-14 00:00:00,124.06,124.06,124.06,124.06,1000000,124.06
1997-02-18 00:00:00,123.92,123.92,123.92,123.92,1000000,123.92
1997-02-19 00:00:00,124.3,124.3,124.3,124.3,1000000,124.3
1997-02-20 00:00:00,122.83,122.83,122.83,122.83,1000000,122.83
1997-02-21 00:00:00,123.28,123.28,123.28,123.28,1000000,123.28
1997-02-24 00:00:00,122.18,122.18,122.18,122.18,1000000,122.18
1997-02-25 00:00:00,121.93,121.93,121.93,121.93,1000000,121.93
1997-02-26 00:00:00,121.9,121.9,121.9,121.9,1000000,121.9
1997-02-27 00:00:00,120.8,120.8,120.8,120.8,1000000,120.8
1997-02-28 00:00:00,120.83,120.83,120.83,120.83,1000000,120.83
1997-03-03 00:00:00,121.15,121.15,121.15,121.15,1000000,121.15
1997-03-04 00:00:00,121.95,121.95,121.95,121.95,1000000,121.95
1997-03-05 00:00:00,121.5,121.5,121.5,121.5,1000000,121.5
1997-03-06 00:00:00,121.28,121.28,121.28,121.28,1000000,121.28
1997-03-07 00:00:00,121.88,121.88,121.88,121.88,1000000,121.88
1997-03-10 00:00:00,121.7,121.7,121.7,121.7,1000000,121.7
1997-03-11 00:00:00,121.77,121.77,121.77,121.77,1000000,121.77
1997-03-12 00:00:00,122.68,122.68,122.68,122.68,1000000,122.68
1997-03-13 00:00:00,123.24,123.24,123.24,123.24,1000000,123.24
1997-03-14 00:00:00,123.46,123.46,123.46,123.46,1000000,123.46
1997-03-17 00:00:00,123.65,123.65,123.65,123.65,1000000,123.65
1997-03-18 00:00:00,122.45,122.45,122.45,122.45,1000000,122.45
1997-03-19 00:00:00,122.8,122.8,122.8,122.8,1000000,122.8
1997-03-20 00:00:00,123.59,123.59,123.59,123.59,1000000,123.59
1997-03-21 00:00:00,122.82,122.82,122.82,122.82,1000000,122.82
1997-03-24 00:00:00,122.93,122.93,122.93,122.93,1000000,122.93
1997-03-25 00:00:00,123.9,123.9,123.9,123.9,1000000,123.9
1997-03-26 00:00:00,124.23,124.23,124.23,124.23,1000000,124.23
1997-03-27 00:00:00,123.65,123.65,123.65,123.65,1000000,123.65
1997-03-28 00:00:00,123.9,123.9,123.9,123.9,1000000,123.9
1997-03-31 00:00:00,123.72,123.72,123.72,123.72,1000000,123.72
1997-04-01 00:00:00,122.7,122.7,122.7,122.7,1000000,122.7
1997-04-02 00:00:00,122.72,122.72,122.72,122.72,1000000,122.72
1997-04-03 00:00:00,122.8,122.8,122.8,122.8,1000000,122.8
1997-04-04 00:00:00,124.27,124.27,124.27,124.27,1000000,124.27
1997-04-07 00:00:00,125.67,125.67,125.67,125.67,1000000,125.67
1997-04-08 00:00:00,126.08,126.08,126.08,126.08,1000000,126.08
1997-04-09 00:00:00,126.86,126.86,126.86,126.86,1000000,126.86
1997-04-10 00:00:00,125.95,125.95,125.95,125.95,1000000,125.95
1997-04-11 00:00:00,126.04,126.04,126.04,126.04,1000000,126.04
1997-04-14 00:00:00,126.48,126.48,126.48,126.48,1000000,126.48
1997-04-15 00:00:00,126.35,126.35,126.35,126.35,1000000,126.35
1997-04-16 00:00:00,125.75,125.75,125.75,125.75,1000000,125.75
1997-04-17 00:00:00,126.05,126.05,126.05,126.05,1000000,126.05
1997-04-18 00:00:00,125.88,125.88,125.88,125.88,1000000,125.88
1997-04-21 00:00:00,125.66,125.66,125.66,125.66,1000000,125.66
1997-04-22 00:00:00,126.25,126.25,126.25,126.25,1000000,126.25
1997-04-23 00:00:00,126.16,126.16,126.16,126.16,1000000,126.16
1997-04-24 00:00:00,125.96,125.96,125.96,125.96,1000000,125.96
1997-04-25 00:00:00,125.88,125.88,125.88,125.88,1000000,125.88
1997-04-28 00:00:00,126.68,126.68,126.68,126.68,1000000,126.68
1997-04-29 00:00:00,126.81,126.81,126.81,126.81,1000000,126.81
1997-04-30 00:00:00,127.03,127.03,127.03,127.03,1000000,127.03
1997-05-01 00:00:00,126.64,126.64,126.64,126.64,1000000,126.64
1997-05-02 00:00:00,126.57,126.57,126.57,126.57,1000000,126.57
1997-05-05 00:00:00,126.7,126.7,126.7,126.7,1000000,126.7
1997-05-06 00:00:00,125.45,125.45,125.45,125.45,1000000,125.45
1997-05-07 00:00:00,125.09,125.09,125.09,125.09,1000000,125.09
1997-05-08 00:00:00,123.85,123.85,123.85,123.85,1000000,123.85
1997-05-09 00:00:00,120.73,120.73,120.73,120.73,1000000,120.73
1997-05-12 00:00:00,118.95,118.95,118.95,118.95,1000000,118.95
1997-05-13 00:00:00,118.75,118.75,118.75,118.75,1000000,118.75
1997-05-14 00:00:00,118.33,118.33,118.33,118.33,1000000,118.33
1997-05-15 00:00:00,116.28,116.28,116.28,116.28,1000000,116.28
1997-05-16 00:00:00,115.43,115.43,115.43,115.43,1000000,115.43
1997-05-19 00:00:00,116.05,116.05,116.05,116.05,1000000,116.05
1997-05-20 00:00:00,113.8,113.8,113.8,113.8,1000000,113.8
1997-05-21 00:00:00,114.08,114.08,114.08,114.08,1000000,114.08
1997-05-22 00:00:00,115.96,115.96,115.96,115.96,1000000,115.96
1997-05-23 00:00:00,115.8,115.8,115.8,115.8,1000000,115.8
1997-05-27 00:00:00,116.45,116.45,116.45,116.45,1000000,116.45
1997-05-28 00:00:00,115.52,115.52,115.52,115.52,1000000,115.52
1997-05-29 00:00:00,116.21,116.21,116.21,116.21,1000000,116.21
1997-05-30 00:00:00,116.4,116.4,116.4,116.4,1000000,116.4
1997-06-02 00:00:00,116.74,116.74,116.74,116.74,1000000,116.74
1997-06-03 00:00:00,116.15,116.15,116.15,116.15,1000000,116.15
1997-06-04 00:00:00,116.3,116.3,116.3,116.3,1000000,116.3
1997-06-05 00:00:00,115.67,115.67,115.67,115.67,1000000,115.67
1997-06-06 00:00:00,115.4,115.4,115.4,115.4,1000000,115.4
1997-06-09 00:00:00,112.63,112.63,112.63,112.63,1000000,112.63
1997-06-10 00:00:00,112.6,112.6,112.6,112.6,1000000,112.6
1997-06-11 00:00:00,111.42,111.42,111.42,111.42,1000000,111.42
1997-06-12 00:00:00,113.98,113.98,113.98,113.98,1000000,113.98
1997-06-13 00:00:00,113.5,113.5,113.5,113.5,1000000,113.5
1997-06-16 00:00:00,113.49,113.49,113.49,113.49,1000000,113.49
1997-06-17 00:00:00,113.35,113.35,113.35,113.35,1000000,113.35
1997-06-18 00:00:00,113.5,113.5,113.5,113.5,1000000,113.5
1997-06-19 00:00:00,114.09,114.09,114.09,114.09,1000000,114.09
1997-06-20 00:00:00,114.62,114.62,114.62,114.62,1000000,114.62
1997-06-23 00:00:00,115.3,115.3,115.3,115.3,1000000,115.3
1997-06-24 00:00:00,114.8,114.8,114.8,114.8,1000000,114.8
1997-06-25 00:00:00,113.95,113.95,113.95,113.95,1000000,113.95
1997-06-26 00:00:00,113.23,113.23,113.23,113.23,1000000,113.23
1997-06-27 00:00:00,114.67,114.67,114.67,114.67,1000000,114.67
1997-06-30 00:00:00,114.61,114.61,114.61,114.61,1000000,114.61
1997-07-01 00:00:00,114.93,114.93,114.93,114.93,1000000,114.93
1997-07-02 00:00:00,114.52,114.52,114.52,114.52,1000000,114.52
1997-07-03 00:00:00,113.46,113.46,113.46,113.46,1000000,113.46
1997-07-07 00:00:00,112.6,112.6,112.6,112.6,1000000,112.6
1997-07-08 00:00:00,112.76,112.76,112.76,112.76,1000000,112.76
1997-07-09 00:00:00,112.97,112.97,112.97,112.97,1000000,112.97
1997-07-10 00:00:00,113.08,113.08,113.08,113.08,1000000,113.08
1997-07-11 00:00:00,113.88,113.88,113.88,113.88,1000000,113.88
1997-07-14 00:00:00,113.76,113.76,113.76,113.76,1000000,113.76
1997-07-15 00:00:00,115.87,115.87,115.87,115.87,1000000,115.87
1997-07-16 00:00:00,116.28,116.28,116.28,116.28,1000000,116.28
1997-07-17 00:00:00,116.13,116.13,116.13,116.13,1000000,116.13
1997-07-18 00:00:00,115.46,115.46,115.46,115.46,1000000,115.46
1997-07-21 00:00:00,115.88,115.88,115.88,115.88,1000000,115.88
1997-07-22 00:00:00,115.68,115.68,115.68,115.68,1000000,115.68
1997-07-23 00:00:00,115.85,115.85,115.85,115.85,1000000,115.85
1997-07-24 00:00:00,115.95,115.95,115.95,115.95,1000000,115.95
1997-07-25 00:00:00,116.75,116.75,116.75,116.75,1000000,116.75
1997-07-28 00:00:00,117.76,117.76,117.76,117.76,1000000,117.76
1997-07-29 00:00:00,118.0,118.0,118.0,118.0,1000000,118.0
1997-07-30 00:00:00,118.33,118.33,118.33,118.33,1000000,118.33
1997-07-31 00:00:00,118.37,118.37,118.37,118.37,1000000,118.37
1997-08-01 00:00:00,118.47,118.47,118.47,118.47,1000000,118.47
1997-08-04 00:00:00,118.34,118.34,118.34,118.34,1000000,118.34
1997-08-05 00:00:00,119.26,119.26,119.26,119.26,1000000,119.26
1997-08-06 00:00:00,118.65,118.65,118.65,118.65,1000000,118.65
1997-08-07 00:00:00,118.4,118.4,118.4,118.4,1000000,118.4
1997-08-08 00:00:00,115.3,115.3,115.3,115.3,1000000,115.3
1997-08-11 00:00:00,115.85,115.85,115.85,115.85,1000000,115.85
1997-08-12 00:00:00,116.21,116.21,116.21,116.21,1000000,116.21
1997-08-13 00:00:00,115.78,115.78,115.78,115.78,1000000,115.78
1997-08-14 00:00:00,117.75,117.75,117.75,117.75,1000000,117.75
1997-08-15 00:00:00,117.8,117.8,117.8,117.8,1000000,117.8
1997-08-18 00:00:00,117.81,117.81,117.81,117.81,1000000,117.81
1997-08-19 00:00:00,118.45,118.45,118.45,118.45,1000000,118.45
1997-08-20 00:00:00,118.08,118.08,118.08,118.08,1000000,118.08
1997-08-21 00:00:00,117.78,117.78,117.78,117.78,1000000,117.78
1997-08-22 00:00:00,117.26,117.26,117.26,117.26,1000000,117.26
1997-08-25 00:00:00,118.73,118.73,118.73,118.73,1000000,118.73
1997-08-26 00:00:00,118.32,118.32,118.32,118.32,1000000,118.32
1997-08-27 00:00:00,118.88,118.88,118.88,118.88,1000000,118.88
1997-08-28 00:00:00,118.75,118.75,118.75,118.75,1000000,118.75
1997-08-29 00:00:00,120.65,120.65,120.65,120.65,1000000,120.65
1997-09-02 00:00:00,121.55,121.55,121.55,121.55,1000000,121.55
1997-09-03 00:00:00,121.03,121.03,121.03,121.03,1000000,121.03
1997-09-04 00:00:00,120.72,120.72,120.72,120.72,1000000,120.72
1997-09-05 00:00:00,121.09,121.09,121.09,121.09,1000000,121.09
1997-09-08 00:00:00,121.02,121.02,121.02,121.02,1000000,121.02
1997-09-09 00:00:00,119.05,119.05,119.05,119.05,1000000,119.05
1997-09-10 00:00:00,119.26,119.26,119.26,119.26,1000000,119.26
1997-09-11 00:00:00,119.58,119.58,119.58,119.58,1000000,119.58
1997-09-12 00:00:00,120.93,120.93,120.93,120.93,1000000,120.93
1997-09-15 00:00:00,120.4,120.4,120.4,120.4,1000000,120.4
1997-09-16 00:00:00,121.1,121.1,121.1,121.1,1000000,121.1
1997-09-17 00:00:00,120.99,120.99,120.99,120.99,1000000,120.99
1997-09-18 00:00:00,121.98,121.98,121.98,121.98,1000000,121.98
1997-09-19 00:00:00,121.93,121.93,121.93,121.93,1000000,121.93
1997-09-22 00:00:00,122.25,122.25,122.25,122.25,1000000,122.25
1997-09-23 00:00:00,121.53,121.53,121.53,121.53,1000000,121.53
1997-09-24 00:00:00,120.4,120.4,120.4,120.4,1000000,120.4
1997-09-25 00:00:00,121.3,121.3,121.3,121.3,1000000,121.3
1997-09-26 00:00:00,120.87,120.87,120.87,120.87,1000000,120.87
1997-09-29 00:00:00,121.0,121.0,121.0,121.0,1000000,121.0
1997-09-30 00:00:00,120.71,120.71,120.71,120.71,1000000,120.71
1997-10-01 00:00:00,120.8,120.8,120.8,120.8,1000000,120.8
1997-10-02 00:00:00,121.8,121.8,121.8,121.8,1000000,121.8
1997-10-03 00:00:00,121.93,121.93,121.93,121.93,1000000,121.93
1997-10-06 00:00:00,121.93,121.93,121.93,121.93,1000000,121.93
1997-10-07 00:00:00,122.01,122.01,122.01,122.01,1000000,122.01
1997-10-08 00:00:00,121.09,121.09,121.09,121.09,1000000,121.09
1997-10-09 00:00:00,121.18,121.18,121.18,121.18,1000000,121.18
1997-10-10 00:00:00,120.13,120.13,120.13,120.13,1000000,120.13
1997-10-14 00:00:00,121.75,121.75,121.75,121.75,1000000,121.75
1997-10-15 00:00:00,121.31,121.31,121.31,121.31,1000000,121.31
1997-10-16 00:00:00,119.87,119.87,119.87,119.87,1000000,119.87
1997-10-17 00:00:00,120.19,120.19,120.19,120.19,1000000,120.19
1997-10-20 00:00:00,121.4,121.4,121.4,121.4,1000000,121.4
1997-10-21 00:00:00,120.66,120.66,120.66,120.66,1000000,120.66
1997-10-22 00:00:00,120.71,120.71,120.71,120.71,1000000,120.71
1997-10-23 00:00:00,121.67,121.67,121.67,121.67,1000000,121.67
1997-10-24 00:00:00,121.73,121.73,121.73,121.73,1000000,121.73
1997-10-27 00:00:00,121.87,121.87,121.87,121.87,1000000,121.87
1997-10-28 00:00:00,119.7,119.7,119.7,119.7,1000000,119.7
1997-10-29 00:00:00,120.53,120.53,120.53,120.53,1000000,120.53
1997-10-30 00:00:00,120.68,120.68,120.68,120.68,1000000,120.68
1997-10-31 00:00:00,120.39,120.39,120.39,120.39,1000000,120.39
1997-11-03 00:00:00,121.04,121.04,121.04,121.04,1000000,121.04
1997-11-04 00:00:00,121.83,121.83,121.83,121.83,1000000,121.83
1997-11-05 00:00:00,122.56,122.56,122.56,122.56,1000000,122.56
1997-11-06 00:00:00,123.16,123.16,123.16,123.16,1000000,123.16
1997-11-07 00:00:00,123.97,123.97,123.97,123.97,1000000,123.97
1997-11-10 00:00:00,124.15,124.15,124.15,124.15,1000000,124.15
1997-11-12 00:00:00,126.1,126.1,126.1,126.1,1000000,126.1
1997-11-13 00:00:00,125.93,125.93,125.93,125.93,1000000,125.93
1997-11-14 00:00:00,126.78,126.78,126.78,126.78,1000000,126.78
1997-11-17 00:00:00,125.85,125.85,125.85,125.85,1000000,125.85
1997-11-18 00:00:00,125.85,125.85,125.85,125.85,1000000,125.85
1997-11-19 00:00:00,127.22,127.22,127.22,127.22,1000000,127.22
1997-11-20 00:00:00,126.81,126.81,126.81,126.81,1000000,126.81
1997-11-21 00:00:00,125.85,125.85,125.85,125.85,1000000,125.85
1997-11-24 00:00:00,127.07,127.07,127.07,127.07,1000000,127.07
1997-11-25 00:00:00,127.45,127.45,127.45,127.45,1000000,127.45
1997-11-26 00:00:00,127.51,127.51,127.51,127.51,1000000,127.51
1997-11-28 00:00:00,127.74,127.74,127.74,127.74,1000000,127.74
1997-12-01 00:00:00,129.15,129.15,129.15,129.15,1000000,129.15
1997-12-02 00:00:00,128.77,128.77,128.77,128.77,1000000,128.77
1997-12-03 00:00:00,128.72,128.72,128.72,128.72,1000000,128.72
1997-12-04 00:00:00,129.4,129.4,129.4,129.4,1000000,129.4
1997-12-05 00:00:00,130.2,130.2,130.2,130.2,1000000,130.2
1997-12-08 00:00:00,130.5,130.5,130.5,130.5,1000000,130.5
1997-12-09 00:00:00,129.8,129.8,129.8,129.8,1000000,129.8
1997-12-10 00:00:00,129.09,129.09,129.09,129.09,1000000,129.09
1997-12-11 00:00:00,129.92,129.92,129.92,129.92,1000000,129.92
1997-12-12 00:00:00,130.73,130.73,130.73,130.73,1000000,130.73
1997-12-15 00:00:00,131.08,131.08,131.08,131.08,1000000,131.08
1997-12-16 00:00:00,130.87,130.87,130.87,130.87,1000000,130.87
1997-12-17 00:00:00,127.0,127.0,127.0,127.0,1000000,127.0
1997-12-18 00:00:00,128.53,128.53,128.53,128.53,1000000,128.53
1997-12-19 00:00:00,129.1,129.1,129.1,129.1,1000000,129.1
1997-12-22 00:00:00,130.38,130.38,130.38,130.38,1000000,130.38
1997-12-23 00:00:00,130.0,130.0,130.0,130.0,1000000,130.0
1997-12-24 00:00:00,130.06,130.06,130.06,130.06,1000000,130.06
1997-12-26 00:00:00,130.3,130.3,130.3,130.3,1000000,130.3
1997-12-29 00:00:00,130.05,130.05,130.05,130.05,1000000,130.05
1997-12-30 00:00:00,130.05,130.05,130.05,130.05,1000000,130.05
1997-12-31 00:00:00,130.45,130.45,130.45,130.45,1000000,130.45
1998-01-02 00:00:00,132.4,132.4,132.4,132.4,1000000,132.4
1998-01-05 00:00:00,133.99,133.99,133.99,133.99,1000000,133.99
1998-01-06 00:00:00,133.88,133.88,133.88,133.88,1000000,133.88
1998-01-07 00:00:00,131.7,131.7,131.7,131.7,1000000,131.7
1998-01-08 00:00:00,132.49,132.49,132.49,132.49,1000000,132.49
1998-01-09 00:00:00,131.52,131.52,131.52,131.52,1000000,131.52
1998-01-12 00:00:00,132.83,132.83,132.83,132.83,1000000,132.83
1998-01-13 00:00:00,131.72,131.72,131.72,131.72,1000000,131.72
1998-01-14 00:00:00,131.43,131.43,131.43,131.43,1000000,131.43
1998-01-15 00:00:00,130.41,130.41,130.41,130.41,1000000,130.41
1998-01-16 00:00:00,128.88,128.88,128.88,128.88,1000000,128.88
1998-01-20 00:00:00,128.8,128.8,128.8,128.8,1000000,128.8
1998-01-21 00:00:00,127.5,127.5,127.5,127.5,1000000,127.5
1998-01-22 00:00:00,127.22,127.22,127.22,127.22,1000000,127.22
1998-01-23 00:00:00,125.78,125.78,125.78,125.78,1000000,125.78
1998-01-26 00:00:00,126.64,126.64,126.64,126.64,1000000,126.64
1998-01-27 00:00:00,126.02,126.02,126.02,126.02,1000000,126.02
1998-01-28 00:00:00,125.26,125.26,125.26,125.26,1000000,125.26
1998-01-29 00:00:00,125.38,125.38,125.38,125.38,1000000,125.38
1998-01-30 00:00:00,127.1,127.1,127.1,127.1,1000000,127.1
1998-02-02 00:00:00,126.65,126.65,126.65,126.65,1000000,126.65
1998-02-03 00:00:00,126.02,126.02,126.02,126.02,1000000,126.02
1998-02-04 00:00:00,123.78,123.78,123.78,123.78,1000000,123.78
1998-02-05 00:00:00,123.31,123.31,123.31,123.31,1000000,123.31
1998-02-06 00:00:00,124.26,124.26,124.26,124.26,1000000,124.26
1998-02-09 00:00:00,124.28,124.28,124.28,124.28,1000000,124.28
1998-02-10 00:00:00,123.47,123.47,123.47,123.47,1000000,123.47
1998-02-11 00:00:00,123.53,123.53,123.53,123.53,1000000,123.53
1998-02-12 00:00:00,123.78,123.78,123.78,123.78,1000000,123.78
1998-02-13 00:00:00,125.37,125.37,125.37,125.37,1000000,125.37
1998-02-17 00:00:00,126.87,126.87,126.87,126.87,1000000,126.87
1998-02-18 00:00:00,126.35,126.35,126.35,126.35,1000000,126.35
1998-02-19 00:00:00,126.25,126.25,126.25,126.25,1000000,126.25
1998-02-20 00:00:00,127.73,127.73,127.73,127.73,1000000,127.73
1998-02-23 00:00:00,128.92,128.92,128.92,128.92,1000000,128.92
1998-02-24 00:00:00,128.15,128.15,128.15,128.15,1000000,128.15
1998-02-25 00:00:00,128.62,128.62,128.62,128.62,1000000,128.62
1998-02-26 00:00:00,127.72,127.72,127.72,127.72,1000000,127.72
1998-02-27 00:00:00,126.12,126.12,126.12,126.12,1000000,126.12
1998-03-02 00:00:00,125.38,125.38,125.38,125.38,1000000,125.38
1998-03-03 00:00:00,126.05,126.05,126.05,126.05,1000000,126.05
1998-03-04 00:00:00,126.79,126.79,126.79,126.79,1000000,126.79
1998-03-05 00:00:00,127.61,127.61,127.61,127.61,1000000,127.61
1998-03-06 00:00:00,128.42,128.42,128.42,128.42,1000000,128.42
1998-03-09 00:00:00,127.78,127.78,127.78,127.78,1000000,127.78
1998-03-10 00:00:00,127.63,127.63,127.63,127.63,1000000,127.63
1998-03-11 00:00:00,129.3,129.3,129.3,129.3,1000000,129.3
1998-03-12 00:00:00,129.25,129.25,129.25,129.25,1000000,129.25
1998-03-13 00:00:00,128.23,128.23,128.23,128.23,1000000,128.23
1998-03-16 00:00:00,129.4,129.4,129.4,129.4,1000000,129.4
1998-03-17 00:00:00,129.41,129.41,129.41,129.41,1000000,129.41
1998-03-18 00:00:00,130.17,130.17,130.17,130.17,1000000,130.17
1998-03-19 00:00:00,130.43,130.43,130.43,130.43,1000000,130.43
1998-03-20 00:00:00,130.34,130.34,130.34,130.34,1000000,130.34
1998-03-23 00:00:00,130.28,130.28,130.28,130.28,1000000,130.28
1998-03-24 00:00:00,130.25,130.25,130.25,130.25,1000000,130.25
1998-03-25 00:00:00,128.76,128.76,128.76,128.76,1000000,128.76
1998-03-26 00:00:00,128.71,128.71,128.71,128.71,1000000,128.71
1998-03-27 00:00:00,130.17,130.17,130.17,130.17,1000000,130.17
1998-03-30 00:00:00,132.16,132.16,132.16,132.16,1000000,132.16
1998-03-31 00:00:00,133.29,133.29,133.29,133.29,1000000,133.29
1998-04-01 00:00:00,133.76,133.76,133.76,133.76,1000000,133.76
1998-04-02 00:00:00,133.5,133.5,133.5,133.5,1000000,133.5
1998-04-03 00:00:00,135.05,135.05,135.05,135.05,1000000,135.05
1998-04-06 00:00:00,134.71,134.71,134.71,134.71,1000000,134.71
1998-04-07 00:00:00,133.68,133.68,133.68,133.68,1000000,133.68
